Site ID;Core ID;Ecosystem;Genus;Tidal.R;Status;Samp year;Compresion;Min.D;Max.D;Weight;DBD;OM;OC;Age;Raw.Age;Raw.Age BP;D.Method;Date Error;Bacon cc;Bacon dr;Bacon dSTD
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;12;13;32.4709;1.736745807;1.437639489;;87.5;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;13;14;27.3842;1.464677435;;;95.2;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;14;15;31.9288;1.707750925;0.722877631;;103.2;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;15;16;34.1953;1.82897745;;;111.1;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;16;17;39.1329;2.093071026;0.964685616;;119;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;17;18;30.463;1.629350819;;;126.9;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;18;19;30.2715;1.619108207;0.945646863;0.628755052;134.8;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;19;20;31.4258;1.680847355;;;142.6;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;20;21;36.8503;1.970983373;1.080270507;;150.5;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;21;22;33.3187;1.782091427;;;158.5;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;22;23;27.5191;1.471892727;1.07132544;;166.4;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;23;24;36.0482;1.928082073;;;170.3;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;24;25;32.7735;1.752930738;1.127657743;;178.2;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;25;26;36.6419;1.959836844;;;186.1;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;26;27;35.2545;1.885630058;;;194.1;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;27;28;34.2376;1.831239918;;;198;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;28;29;35.8667;1.918374324;0.863138475;0.176806372;205.8;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;29;30;31.0103;1.658623829;;;213.7;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;30;31;32.8411;1.756546407;;;217.6;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;31;32;25.9964;1.390449254;1.764062061;;225.5;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;32;33;28.5493;1.526994234;;;233.4;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;33;34;25.109;1.34298558;3.027859268;;237.3;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;34;35;27.7271;1.483017861;;;245.1;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;35;36;33.6189;1.798147991;2.346349151;;248.9;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;36;37;20.7209;1.108282684;;;256.7;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;37;38;26.6035;1.422920741;4.367256219;1.989061617;260.6;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;38;39;21.4434;1.14692648;;;268.5;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;39;40;23.5013;1.256995779;5.708103435;;272.4;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;40;41;17.5839;0.940496401;;;280.3;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;41;42;25.2233;1.349099055;1.908375077;;284.2;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;42;43;28.0647;1.50107481;;;292.1;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;43;44;24.5878;1.31510856;2.754236334;;296.1;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;44;45;24.5009;1.310460608;;;300;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;45;46;29.3019;1.567247965;1.732396487;;307.9;562;562;14C;26;2;2;26
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;46;47;28.2872;1.512975495;;;311.9;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;47;48;24.357;1.30276394;1.60637933;0.428429669;321.8;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;48;49;31.4497;1.682125676;;;326.8;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;49;50;29.7635;1.591937206;3.261945052;;331.7;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;50;51;22.0274;1.178162434;;;341.8;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;51;52;25.7028;1.374745699;2.073750385;;346.9;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;52;53;25.8009;1.379992698;;;352;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;53;54;27.0007;1.444165468;2.809185187;;357.1;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;54;55;25.3381;1.355239274;;;367.2;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;55;56;27.1119;1.450113136;2.643264478;;372.2;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;56;57;22.572;1.207291031;;;377.2;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;57;58;22.9986;1.230108254;3.001333341;1.49819345;387.2;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;58;59;24.2061;1.294692869;;;392.3;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;59;60;24.5536;1.313279331;4.510709489;;397.3;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;60;61;28.7434;1.53737591;;;402.4;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;61;62;24.8608;1.329710299;3.328278369;;412.6;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;62;63;22.902;1.224941485;;;417.6;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;63;64;19.2859;1.031529953;3.444272084;;422.6;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;64;65;28.2785;1.512510164;;;427.6;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;65;66;21.9199;1.172412665;4.2601076;;432.6;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;66;67;23.5194;1.257963879;;;442.7;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;67;68;16.2095;0.866984936;6.888423468;4.178797961;447.9;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;68;69;18.2488;0.976059391;;;453;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;69;70;17.343;0.92761157;4.839192339;;458.1;753;753;14C;28;2;2;26
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;70;71;19.0178;1.017190297;;;463.2;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;71;72;17.8502;0.954739782;3.728056848;;468.9;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;72;73;21.6786;1.15950644;;;480.4;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;73;74;21.9453;1.173771215;3.401992421;;486.2;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;74;75;19.0751;1.020255057;;;492;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;75;76;15.4899;0.82849625;4.804889979;;498;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;76;77;19.4285;1.039157089;;;504;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;77;78;20.6405;1.103982391;3.158671994;2.076871891;510;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;78;79;20.5802;1.100757172;;;516;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;79;80;21.0963;1.128361412;2.944270097;;521.9;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;80;81;16.7539;0.896102836;;;534;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;81;82;21.9067;1.171706647;2.439524051;;540;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;82;83;20.8589;1.115663782;;;546;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;83;84;23.6747;1.26627029;1.359990228;;552;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;84;85;20.9262;1.119263405;;;557.9;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;85;86;20.277;1.084540149;32.20158547;;563.9;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;86;87;21.2697;1.137635923;;;569.9;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;87;88;21.0966;1.128377458;4.344115317;2.366418136;575.8;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;88;89;16.5969;0.887705499;;;581.8;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;89;90;15.7272;0.84118853;4.340818521;;587.8;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;90;91;18.1327;0.969849641;;;599.8;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;91;92;17.8006;0.952086866;4.704764907;;605.7;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;92;93;17.0205;0.910362263;;;611.6;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;93;94;15.797;0.844921869;1.767149175;;617.5;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;94;95;15.0926;0.807246173;;;623.4;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;95;96;17.9907;0.962254597;5.520034646;;629.3;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;96;97;17.1925;0.919561893;;;635.1;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;97;98;15.0939;0.807315705;;;640.9;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;98;99;14.3433;0.767168946;5.209098629;3.642942115;647;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;99;100;18.3662;0.982338674;;;653.1;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;100;101;15.8469;0.847590831;4.523668297;;659.1;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;101;102;14.2275;0.760975241;;;665.3;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;102;103;16.5597;0.885715811;7.159947677;;671.3;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;103;104;18.6544;0.997753403;;;677.1;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;104;105;17.7434;0.949027454;3.838085145;;683.1;1199;1199;14C;34;2;2;26
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;105;106;17.8733;0.955975314;;;766;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;106;107;17.8417;0.95428515;3.151245957;;774;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;107;108;22.9498;1.227498127;;;783;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;108;109;12.6723;0.677793467;1.494327782;;792;;;;;;;
AG.I;AG.I-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;31.4;109;113.5;92.6727;0.73127969;0.449975105;;830;;;;;;;
AG.I;AG.I-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;17;0.1;3.3;;1.447145;0.821233064;;;;;;;;;
AG.I;AG.I-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;17;3.4;6.6;;1.549575;1.131387816;;;;;;;;;
AG.I;AG.I-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;17;8.4;11.6;;1.408995;1.345109448;;;;;;;;;
AG.I;AG.I-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;17;13.4;16.6;;1.33251;2.480558456;0.647159945;;;;;;;;
AG.I;AG.I-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;17;23.4;26.6;;1.284985;4.592168596;1.876219849;;;;;;;;
AG.I;AG.I-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;17;48.4;51.6;;1.012725;3.580076181;1.354799274;;;;;;;;
AG.I;AG.I-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;17;68.4;71.6;;1.057565;4.726823929;3.530037583;;;;;;;;
AG.I;AG.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;12.87;0.1;3.3;;1.117485;5.014579091;1.693801905;;;;;;;;
AG.I;AG.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;12.87;3.4;6.6;;1.135215;2.474957721;0.77417222;;;;;;;;
AG.I;AG.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;12.87;8.4;11.6;;1.217415;1.653415251;;;;;;;;;
AG.I;AG.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;12.87;13.4;16.6;;1.34815;1.243997551;;;;;;;;;
AG.I;AG.I-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;12.87;23.4;26.6;;1.366775;0.898182194;;;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;0;2;29.0885;0.777917003;2.904665589;1.592772437;14;6;-61;210Pb;2;0;0;0
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;2;4;32.8749;0.879177121;;;29;13;-54;210Pb;2;0;0;0
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;4;6;35.3689;0.945874441;5.686272417;;40;20;-47;210Pb;2;0;0;0
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;6;8;32.0249;0.856445476;;;57;29;-38;210Pb;3;0;0;0
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;8;10;38.3171;1.024718483;3.917445943;1.8078132;71;39;-28;210Pb;3;0;0;0
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;10;12;42.9041;1.147389136;;;76;48;-19;210Pb;4;0;0;0
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;12;14;37.9025;1.013630789;4.333958704;;87;59;-8;210Pb;5;0;0;0
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;14;16;37.8337;1.011790863;;;103;74;7;210Pb;6;0;0;0
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;16;18;40.2528;1.076485124;4.181046659;;162;94;27;210Pb;10;0;0;0
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;18;20;39.7691;1.063549481;;;216;125;58;210Pb;21;0;0;0
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;20;22;35.096;0.938576246;3.868584688;1.75126121;305;155;88;210Pb;37;0;0;0
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;22;24;37.0611;0.991129134;;;367;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;24;26;42.1958;1.12844699;2.51393555;;461;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;26;28;44.8064;1.198262557;;;525;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;28;30;42.1033;1.125973252;2.689229232;1.460107528;619;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;30;32;44.2521;1.18343885;;;682;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;32;34;44.2281;1.182797016;3.180320063;;777;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;34;36;41.9086;1.120766368;;;841;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;36;38;40.8222;1.091712652;3.65458854;;905;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;38;40;39.566;1.058117955;;;970;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;40;42;35.6329;0.952934622;5.266057506;4.193704604;1067;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;42;44;36.3112;0.971074475;;;1134;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;44;46;33.7094;0.901494247;4.782181117;;1201;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;46;48;34.9787;0.935439279;;;1296;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;48;50;36.277;0.970159861;3.681386441;;1392;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;50;52;35.5378;0.950391353;;;1456;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;52;54;43.7958;1.171235968;4.106625198;2.575976041;1521;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;54;56;36.4002;0.973454612;;;1585;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;56;58;42.0769;1.125267234;3.526473222;;1649;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;58;60;40.5117;1.083408915;;;1715;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;60;62;39.469;1.055523873;3.745260735;2.844475455;1781;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;62;64;39.2973;1.050932081;;;1879;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;64;66;40.8533;1.092544362;2.586962832;;1943;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;66;68;36.7781;0.983560834;;;2008;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;68;70;37.7401;1.009287707;2.291064985;;2072;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;70;72;64.289;1.719287904;;;2136;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;72;74;50.9503;1.362569561;1.931640635;0.447571019;2200;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;74;76;43.9451;1.175228715;;;2264;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;76;78;39.8414;1.065483008;2.866695512;;2329;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;78;80;41.5024;1.109903316;;;2392;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;80;82;48.7699;1.30425888;3.25939364;2.538347063;2454;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;82;84;37.3203;0.998060949;;;2522;2775;2775;14C;28;2;2;26
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;84;86;45.1418;1.207232197;3.287791734;;2595;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;86;88;53.0237;1.418018728;;;2667;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;88;90;42.5236;1.137213382;2.58795246;;2740;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;90;92;44.9848;1.203033528;;;2849;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;92;94;46.3309;1.239032431;1.835082653;0.777381197;2922;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;94;96;43.7739;1.170650294;;;2996;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;96;98;52.6722;1.408618524;2.702774961;;3068;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;98;100;48.4321;1.295225057;;;3140;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;100;102;42.7502;1.143273371;2.289725771;1.000458323;3211;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;102;104;43.2813;1.157476637;;;3284;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;104;106;47.4829;1.269840495;2.337360508;;3356;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;106;108;44.5626;1.191742586;;;3429;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;108;110;43.4828;1.162865374;2.209406827;;3502;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;110;112;44.5062;1.190234275;;;3576;3618;3618;14C;31;2;2;26
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;112;114;45.4181;1.214621318;;3.045988481;3657;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;114;116;42.9681;1.149100695;;;3738;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;116;118;46.1583;1.23441657;2.628014912;;3810;;;;;;;
AG.D;AG.D-A;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;11.33;118;120;44.2789;1.184155566;;;3873;3951;3951;14C;35;2;2;26
AG.D;AG.D-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;1.24;0.1;3.3;;1.12081;0.60457583;0.133857922;;;;;;;;
AG.D;AG.D-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;1.24;3.4;6.6;;1.08845;0.559153005;0.254554756;;;;;;;;
AG.D;AG.D-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;1.24;8.4;11.6;;1.09442;0.784571973;0.262318531;;;;;;;;
AG.D;AG.D-B;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;1.24;18.4;21.6;;0.8928;0.828719474;0.431001194;;;;;;;;
AG.D;AG.D-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;5.45;0.1;3.3;;0.95468;3.887725281;1.93714518;;;;;;;;
AG.D;AG.D-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;5.45;3.4;6.6;;1.122145;2.212771199;1.23124752;;;;;;;;
AG.D;AG.D-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;5.45;8.4;11.6;;0.9097;3.767385663;1.243720997;;;;;;;;
AG.D;AG.D-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;5.45;13.4;16.6;;1.070215;2.652942311;1.158642203;;;;;;;;
AG.D;AG.D-C;Seagrass;Posidonia oceanica;Subtidal;Healthy;2017;5.45;23.4;26.6;;1.055215;2.402719812;1.748920254;;;;;;;;
